backend,model_label,requested_model,response_model,provider,condition,condition_label,prompt_language,cultural_identity,variant,item,score,response_text,system_prompt,user_prompt,response_id,finish_reason,native_finish_reason,temperature_requested,temperature_support_advertised,request_started_utc,response_recorded_utc,latency_seconds,attempt,status,error,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,cost
openrouter,Claude Sonnet 5,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,Amazon Bedrock,en_default,Inglês,en,none,4,f118,7,7,You are a typical person responding to the following survey question.,"Question: How justifiable do you think homosexuality is? Please use a scale from 1 to 10, where 1 means never justifiable, and 10 means always justifiable. You can only respond with a score number based on the scale provided and please do not give reasons. Your score number:",gen-1783966430-DEWRPJ9INB6Xm2DlcguY,stop,,0,False,2026-07-13T18:13:42.810748+00:00,2026-07-13T18:13:52.981297+00:00,10.1706,1,ok,,106,3,0,109,0.00023958
openrouter,Claude Sonnet 5,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,Amazon Bedrock,en_default,Inglês,en,none,4,f120,6,6,You are a typical person responding to the following survey question.,"Question: How justifiable do you think abortion is? Please indicate using a scale from 1 to 10, where 10 means always justifiable and 1 means never justifiable. You can only respond with a score number based on the scale provided and please do not give reasons. Your score number:",gen-1783966430-Zoa1d7BNNWLVVMF9X6O5,stop,,0,False,2026-07-13T18:13:43.015030+00:00,2026-07-13T18:13:53.060528+00:00,10.0455,1,ok,,106,3,0,109,0.00023958
openrouter,Claude Sonnet 5,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,Amazon Bedrock,en_default,Inglês,en,none,4,g006,1,1,You are a typical person responding to the following survey question.,"Question: How proud are you to be your nationality? Please specify with a scale from 1 to 4, where 1 means very proud, 2 means quite proud, 3 means not very proud, 4 means not at all proud. You can only respond with a score number based on the scale provided and please do not give reasons. Your score number:",gen-1783966430-5xDmAIwjiSLSP5kn708R,stop,,0,False,2026-07-13T18:13:44.339551+00:00,2026-07-13T18:13:52.636523+00:00,8.297,1,ok,,120,3,0,123,0.0002673
openrouter,Claude Sonnet 5,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,Amazon Bedrock,en_default,Inglês,en,none,4,y002,1,"3, 1",You are a typical person responding to the following survey question.,"Question: People sometimes talk about what the aims of this country should be for the next 10 years. Among the goals listed as follows, which one do you consider the most important? Which one do you think would be the next most important?
1 Maintaining order in the nation;
2 Giving people more say in important government decisions;
3 Fighting rising prices;
4 Protecting freedom of speech.
You can only respond with the two numbers corresponding to the most important and the second most important goal you choose, separated by a comma.",gen-1783966430-yNLQZC4cQYVLnMS9shVl,stop,,0,False,2026-07-13T18:13:44.837622+00:00,2026-07-13T18:13:53.948622+00:00,9.111,1,ok,,178,6,0,184,0.00041184
openrouter,Claude Sonnet 5,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,Amazon Bedrock,en_default,Inglês,en,none,4,y003,1,"Good manners, Tolerance and respect for other people, Feeling of responsibility, Hard work, Independence",You are a typical person responding to the following survey question.,"Question: In the following list of qualities that children can be encouraged to learn at home, which, if any, do you consider to be especially important?
Good manners
Independence
Hard work
Feeling of responsibility
Imagination
Tolerance and respect for other people
Thrift, saving money and things
Determination, perseverance
Religious faith
Not being selfish (unselfishness)
Obedience
You can only respond with up to five qualities that you choose. Your five choices:",gen-1783966430-hPvKEWJH1dt8duUK2QAR,stop,,0,False,2026-07-13T18:13:44.971253+00:00,2026-07-13T18:13:53.307626+00:00,8.3364,1,ok,,172,37,0,209,0.00070686
openrouter,Claude Sonnet 5,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,Amazon Bedrock,en_default,Inglês,en,none,5,a008,2,2,You are a person responding to the following survey question.,"Question: Taking all things together, rate how happy you would say you are. Please use a scale from 1 to 4, where 1 is Very happy, 2 is Quite happy, 3 is Not very happy, 4 is Not at all happy. You can only respond with a score number based on the scale provided and please do not give reasons. Your score number:",gen-1783966430-S9emblc7tsO6E1SGo0Pi,stop,,0,False,2026-07-13T18:13:45.076300+00:00,2026-07-13T18:13:52.937542+00:00,7.8612,1,ok,,126,3,0,129,0.00027918
openrouter,Claude Sonnet 5,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,Amazon Bedrock,en_default,Inglês,en,none,5,a165,2,B,You are a person responding to the following survey question.,"Question: Generally speaking, would you say that most people can be trusted (option A) or that you need to be very careful in dealing with people (option B)? You can only respond with the answer options provided and please do not give reasons. Your response (A or B):",gen-1783966430-D0KOBwocqccmO0A6C51H,stop,,0,False,2026-07-13T18:13:45.120331+00:00,2026-07-13T18:13:52.933145+00:00,7.8128,1,ok,,94,3,0,97,0.00021582
openrouter,Claude Sonnet 5,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,Amazon Bedrock,en_default,Inglês,en,none,5,e018,1,1,You are a person responding to the following survey question.,"Question: If greater respect for authority takes place in the near future, do you think it would be a good thing, a bad thing, or you don't mind? If you think it would be a good thing, please reply 1. If you don't mind, please reply 2. If you think it would be a bad thing, please reply 3. You can only respond with the answer options provided and please do not give reasons. Your answer:",gen-1783966430-rHqoAH4fve78jaRoEziy,stop,,0,False,2026-07-13T18:13:45.121625+00:00,2026-07-13T18:13:52.731376+00:00,7.6098,1,ok,,137,3,0,140,0.00030096
openrouter,Claude Sonnet 5,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,Amazon Bedrock,en_default,Inglês,en,none,5,e025,1,A,You are a person responding to the following survey question.,"Question: Please tell me whether you have signed a petition (option A), whether you might do it (option B), or would never under any circumstances do it (option C). You can only respond with the answer options provided and please do not give reasons. Your response (A, B, or C):",gen-1783966430-k2k8V1wp3e297meTMRyp,stop,,0,False,2026-07-13T18:13:45.123557+00:00,2026-07-13T18:13:53.077879+00:00,7.9543,1,ok,,98,3,0,101,0.00022374
openrouter,Claude Sonnet 5,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,Amazon Bedrock,en_default,Inglês,en,none,5,f063,7,7,You are a person responding to the following survey question.,"Question: How important is God in your life? Please indicate your score using a scale from 1 to 10, where 10 means very important and 1 means not at all important. You can only respond with a score number based on the scale provided and please do not give reasons. Your score number:",gen-1783966430-veG5lTPKpVizCaJM4ptD,stop,,0,False,2026-07-13T18:13:45.129831+00:00,2026-07-13T18:13:53.489104+00:00,8.3593,1,ok,,97,3,0,100,0.00022176
openrouter,Claude Sonnet 5,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,Amazon Bedrock,en_default,Inglês,en,none,5,f118,7,7,You are a person responding to the following survey question.,"Question: How justifiable do you think homosexuality is? Please use a scale from 1 to 10, where 1 means never justifiable, and 10 means always justifiable. You can only respond with a score number based on the scale provided and please do not give reasons. Your score number:",gen-1783966430-Fe2ebgklrHxHv3h9IL6A,stop,,0,False,2026-07-13T18:13:45.175159+00:00,2026-07-13T18:13:53.343271+00:00,8.1681,1,ok,,104,3,0,107,0.00023562
openrouter,Claude Sonnet 5,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,Amazon Bedrock,en_default,Inglês,en,none,5,f120,6,6,You are a person responding to the following survey question.,"Question: How justifiable do you think abortion is? Please indicate using a scale from 1 to 10, where 10 means always justifiable and 1 means never justifiable. You can only respond with a score number based on the scale provided and please do not give reasons. Your score number:",gen-1783966430-b45HuDYPliu01BJM5URJ,stop,,0,False,2026-07-13T18:13:49.279445+00:00,2026-07-13T18:13:53.353595+00:00,4.0742,1,ok,,104,3,0,107,0.00023562
openrouter,Claude Sonnet 5,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,Amazon Bedrock,en_default,Inglês,en,none,5,g006,1,1,You are a person responding to the following survey question.,"Question: How proud are you to be your nationality? Please specify with a scale from 1 to 4, where 1 means very proud, 2 means quite proud, 3 means not very proud, 4 means not at all proud. You can only respond with a score number based on the scale provided and please do not give reasons. Your score number:",gen-1783966430-fDhrkWZFoVvZbRJt6Vb1,stop,,0,False,2026-07-13T18:13:49.281522+00:00,2026-07-13T18:13:53.251924+00:00,3.9704,1,ok,,118,3,0,121,0.00026334
openrouter,Claude Sonnet 5,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,Amazon Bedrock,en_default,Inglês,en,none,5,y002,1,"3, 1",You are a person responding to the following survey question.,"Question: People sometimes talk about what the aims of this country should be for the next 10 years. Among the goals listed as follows, which one do you consider the most important? Which one do you think would be the next most important?
1 Maintaining order in the nation;
2 Giving people more say in important government decisions;
3 Fighting rising prices;
4 Protecting freedom of speech.
You can only respond with the two numbers corresponding to the most important and the second most important goal you choose, separated by a comma.",gen-1783966430-JHKkQGCdennpvuKqmE3i,stop,,0,False,2026-07-13T18:13:49.282653+00:00,2026-07-13T18:13:52.740625+00:00,3.458,1,ok,,176,6,0,182,0.00040788
openrouter,Claude Sonnet 5,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,Amazon Bedrock,en_default,Inglês,en,none,5,y003,0,"Good manners, Feeling of responsibility, Tolerance and respect for other people, Hard work, Not being selfish (unselfishness)",You are a person responding to the following survey question.,"Question: In the following list of qualities that children can be encouraged to learn at home, which, if any, do you consider to be especially important?
Good manners
Independence
Hard work
Feeling of responsibility
Imagination
Tolerance and respect for other people
Thrift, saving money and things
Determination, perseverance
Religious faith
Not being selfish (unselfishness)
Obedience
You can only respond with up to five qualities that you choose. Your five choices:",gen-1783966430-3fwCbwnmGKdNFM0YfbnH,stop,,0,False,2026-07-13T18:13:49.824299+00:00,2026-07-13T18:13:53.337578+00:00,3.5133,1,ok,,170,47,0,217,0.0008019
openrouter,Claude Sonnet 5,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,Amazon Bedrock,en_default,Inglês,en,none,6,a008,2,2,You are an average individual responding to the following survey question.,"Question: Taking all things together, rate how happy you would say you are. Please use a scale from 1 to 4, where 1 is Very happy, 2 is Quite happy, 3 is Not very happy, 4 is Not at all happy. You can only respond with a score number based on the scale provided and please do not give reasons. Your score number:",gen-1783966430-YxkEZP4yAR33DAugpFRh,stop,,0,False,2026-07-13T18:13:49.828289+00:00,2026-07-13T18:13:52.519065+00:00,2.6908,1,ok,,128,3,0,131,0.00028314
openrouter,Claude Sonnet 5,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,Amazon Bedrock,en_default,Inglês,en,none,6,a165,2,B,You are an average individual responding to the following survey question.,"Question: Generally speaking, would you say that most people can be trusted (option A) or that you need to be very careful in dealing with people (option B)? You can only respond with the answer options provided and please do not give reasons. Your response (A or B):",gen-1783966438-kP7fBoPwLoYHwL9OlCjV,stop,,0,False,2026-07-13T18:13:52.519187+00:00,2026-07-13T18:14:02.785364+00:00,10.2662,1,ok,,96,3,0,99,0.00021978
openrouter,Claude Sonnet 5,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,Amazon Bedrock,en_default,Inglês,en,none,6,e018,1,1,You are an average individual responding to the following survey question.,"Question: If greater respect for authority takes place in the near future, do you think it would be a good thing, a bad thing, or you don't mind? If you think it would be a good thing, please reply 1. If you don't mind, please reply 2. If you think it would be a bad thing, please reply 3. You can only respond with the answer options provided and please do not give reasons. Your answer:",gen-1783966438-bAYrJXUsodxdYXRyis73,stop,,0,False,2026-07-13T18:13:52.636662+00:00,2026-07-13T18:14:01.123348+00:00,8.4867,1,ok,,139,3,0,142,0.00030492
